-2,2
-2,2
-2,2
-2,1
-2,1
-2,1
-2,1
-2,1
-2,1
-2,1
-2,1
-2,1
-2,1
-2,1
-2,1
-2,1
-2,1
-2,1
-2,1
-2,1
-2,1
-2,1
-2,1
-2,1
-1,1
-1,1
-1,1
-1,1
-1,1
-1,1
-1,1
-1,1
-1,1
-1,1
-1,1
-1,1
-1,1
-1,1
-1,1
-1,1
-1,1
-1,1
-1,1
-1,1
-1,1
-1,1
-1,1
-1,1
-1,1
-1,1
-1,1
-1,1
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-2
-1,-2
-1,-2
-1,-2
-1,-2
0,-2
0,-2
0,-2
0,-2
0,-2
0,-2
0,-2
0,-2
0,-2
0,-2
0,-2
0,-2
0,-2
0,-2
0,-2
0,-2
0,-2
0,-2
0,-2
0,-2
0,-2
0,-2
0,-2
0,-2
0,-2
0,-2
0,-2
0,-2
0,-2
0,-2
0,-2
0,-2
0,-2
0,-2
0,-2
0,-2
0,-2
0,-2
0,-2
0,-2
0,-2
0,-3
0,-3
0,-3
0,-3
0,-3
0,-3
0,-3
0,-3
0,-3
0,-3
0,-3
0,-3
0,-3
0,-3
0,-3
0,-3
0,-3
0,-3
0,-3
0,-3
0,-3
0,-3
0,-3
0,-3
0,-3
0,-3
0,-3
0,-3
0,-3
0,-3
0,-3
0,-3
0,-3
0,-3
0,-3
0,-3
0,-3
0,-3
0,-3
0,-3
0,-3
0,-3
0,-3
0,-3
0,-3
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-5
0,-5
0,-5
0,-5
0,-5
0,-5
0,-5
0,-5
0,-5
0,-5
0,-5
0,-5
0,-5
0,-5
0,-5
0,-5
0,-5
1,-5
1,-5
1,-5
1,-5
1,-5
1,-5
1,-5
1,-5
1,-5
1,-5
1,-5
1,-5
1,-5
1,-5
1,-5
1,-5
1,-5
1,-5
1,-5
1,-5
1,-5
1,-5
1,-5
1,-5
1,-5
1,-5
1,-5
1,-5
1,-5
1,-5
1,-5
1,-5
1,-5
1,-5
1,-5
1,-5
1,-5
1,-5
1,-5
1,-5
1,-6
1,-6
1,-6
1,-6
1,-6
1,-6
1,-6
1,-6
1,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
3,-6
3,-6
3,-6
3,-6
3,-6
3,-6
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
4,-7
4,-7
4,-7
4,-7
4,-7
4,-7
4,-7
4,-7
4,-7
4,-7
4,-7
4,-7
4,-7
4,-7
4,-7
4,-7
4,-7
4,-7
4,-7
4,-7
