-1,-3
-1,-3
-1,-3
-1,-3
-1,-3
-1,-3
-1,-3
-1,-3
-1,-3
-1,-3
-1,-3
-1,-3
-1,-3
-1,-3
-1,-3
-1,-3
-1,-3
-1,-3
-1,-3
-1,-3
-1,-3
-1,-3
-1,-3
-1,-3
-1,-3
-1,-3
-1,-3
-1,-3
-1,-3
-1,-3
-1,-3
-1,-3
-1,-3
-1,-3
-1,-3
-1,-3
-1,-3
-1,-3
-1,-4
-1,-4
-1,-4
-1,-4
-1,-4
-1,-4
-1,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-4
0,-5
0,-5
0,-5
0,-5
0,-5
0,-5
0,-5
0,-5
0,-5
0,-5
0,-5
1,-5
1,-5
1,-5
1,-5
1,-5
1,-5
1,-5
1,-5
1,-5
1,-5
1,-5
1,-5
1,-5
1,-5
1,-5
1,-5
1,-5
1,-5
1,-5
1,-5
1,-5
1,-5
1,-5
1,-5
1,-5
1,-5
1,-5
1,-5
1,-5
1,-6
1,-6
1,-6
1,-6
1,-6
1,-6
1,-6
1,-6
1,-6
1,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-6
2,-7
2,-7
2,-7
2,-7
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
3,-7
4,-7
4,-7
4,-7
4,-7
4,-7
4,-8
4,-8
4,-8
4,-8
