-1.1196231282371027,3.2514955862212953,-2,3
-1.1117476100687922,3.222087743498977,-2,3
-1.1220487299988662,3.192048452092783,-2,3
-1.1327169541428956,3.16341120722508,-2,3
-1.137422226379297,3.1358351430900133,-2,3
-1.1452914729272647,3.108684950479881,-2,3
-1.1512611815137719,3.0820712795682574,-2,3
-1.158872265657114,3.0554379546131756,-2,3
-1.1648292110952192,3.029213561368575,-2,3
-1.166619273896965,3.002830457397174,-2,3
-1.1647905861677685,2.977081896249236,-2,2
-1.1599049180915681,2.9518750648845207,-2,2
-1.1566032249293403,2.927466934635308,-2,2
-1.1492078209044867,2.902956181906982,-2,2
-1.1436597622829434,2.879884705024651,-2,2
-1.1408137074932574,2.8527836778829707,-2,2
-1.1379332206170523,2.8253460286513765,-2,2
-1.1350479758981427,2.79763823619308,-2,2
-1.1172310688760752,2.7782561845945777,-2,2
-1.115215522498061,2.751398171399294,-2,2
-1.097403877833647,2.730171079880467,-2,2
-1.0940429287875797,2.706034590460716,-2,2
-1.0942368634226431,2.6786671720702775,-2,2
-1.0932718580694025,2.651240948038008,-2,2
-1.0898415818313363,2.624408221659003,-2,2
-1.0884774382643985,2.5970819410425565,-2,2
-1.084340386244003,2.5717560550643612,-2,2
-1.0808484017623792,2.5463588397764583,-2,2
-1.0720131662687782,2.5212678411161296,-2,2
-1.0721409924557967,2.4955484911930483,-2,2
-1.0744399974337373,2.4693518754552968,-2,2
-1.0730940103074977,2.443602956669142,-2,2
-1.075726469739199,2.4175703779005975,-2,2
-1.0788893550776293,2.3916409900108704,-2,2
-1.0853994427213318,2.3654224019697248,-2,2
-1.0921522920539557,2.3394308970904207,-2,2
-1.1029481061860134,2.3110390514789416,-2,2
-1.1118094457551417,2.2849622886230847,-2,2
-1.1248568334312274,2.256391232030268,-2,2
-1.1356974702653302,2.2283795060386216,-2,2
-1.1488908566276175,2.2005736189588068,-2,2
-1.160408355519709,2.1731818588972356,-2,2
-1.1717611149431089,2.146293845704097,-2,2
-1.1843298701364084,2.119299276011455,-2,2
-1.1977510549369723,2.092216028448633,-2,2
-1.2064859444826146,2.065475179460139,-2,2
-1.211523888846452,2.0389645397736493,-2,2
-1.2160411880233937,2.012969097708818,-2,2
-1.2257918257039346,1.9923859719786763,-2,1
-1.235063607363254,1.9691630551751846,-2,1
-1.1918305846171104,1.9560040945691388,-2,1
-1.1812902376515064,1.9321480432226843,-2,1
-1.173507146166181,1.9080931396283842,-2,1
-1.195572291548557,1.8802968384490077,-2,1
-1.19272212714271,1.8557578579718226,-2,1
-1.1909781545442664,1.830825889345662,-2,1
-1.1928933549743217,1.805852054892124,-2,1
-1.1953079818951642,1.7805244222188334,-2,1
-1.2166814840113502,1.7609581653645092,-2,1
-1.2299838377368693,1.7373425797194069,-2,1
-1.2384109843331377,1.7104683355394301,-2,1
-1.246128161957024,1.6830280135748217,-2,1
-1.2498029719002177,1.6562774477512467,-2,1
-1.2548280349579604,1.6274800999347252,-2,1
-1.26280277786773,1.6012334949062064,-2,1
-1.2679212095884664,1.5754255086089348,-2,1
-1.2726283498427948,1.5495318524239523,-2,1
-1.2749233122544654,1.5240304946654128,-2,1
-1.27720885158452,1.4983934490093553,-2,1
-1.2775045976533328,1.473107576782699,-2,1
-1.2818314010796719,1.427951951749822,-2,1
-1.289834879418388,1.3965901464050765,-2,1
-1.2917208047388349,1.3678943577648301,-2,1
-1.2956777259538566,1.340515450290314,-2,1
-1.2986540719508346,1.3105522300944425,-2,1
-1.3056185781756955,1.2827905271019409,-2,1
-1.3098026910984402,1.2491638933267661,-2,1
-1.314237251708438,1.2180293020785058,-2,1
-1.318639845368585,1.1865299120992756,-2,1
-1.329748850015254,1.1572356188707253,-2,1
-1.3418340967253704,1.1288714070545012,-2,1
-1.3558163364334372,1.1007299452455233,-2,1
-1.3678442878814334,1.074724380764731,-2,1
-1.3800815364657402,1.0485170869882672,-2,1
-1.3958392877524601,1.0232850166335403,-2,1
-1.409364484089017,0.9981770365463731,-2,0
-1.422635998052277,0.9726422716733027,-2,0
-1.4362418413994151,0.9467747548459546,-2,0
-1.4451261878557375,0.9229500956029764,-2,0
-1.4555627945336564,0.8985017471710184,-2,0
-1.4630025516785277,0.8738266987693368,-2,0
-1.4695686732969766,0.8505374212603254,-2,0
-1.4797685086970123,0.8261180445726992,-2,0
-1.4849817939065506,0.8022277399006359,-2,0
-1.4887300662118048,0.777882751612989,-2,0
-1.4949865768629529,0.7527776709624101,-2,0
-1.499025495814583,0.7273011242242402,-2,0
-1.5037290054137995,0.6995829443155577,-2,0
-1.5113328538008188,0.6715719591542464,-2,0
-1.51120241220247,0.6448291847097458,-2,0
-1.5203268061187094,0.6147721200549712,-2,0
-1.5257539770417683,0.5837314690345448,-2,0
-1.5347850406258654,0.5540921237222748,-2,0
-1.5392126560678663,0.5239293615560248,-2,0
-1.5431951706295828,0.49390511006217885,-2,0
-1.548623746551609,0.46252387421241026,-2,0
-1.5548910213985885,0.43153542852708393,-2,0
-1.559104846896,0.4013823544768753,-2,0
-1.5633527340647637,0.3699475082930389,-2,0
-1.5699467704549823,0.3390373370854175,-2,0
-1.5785396783267918,0.30856467336354043,-2,0
-1.5857090431526255,0.27740671758986835,-2,0
-1.594405857179686,0.24736902916717662,-2,0
-1.603648152967912,0.2173435738240358,-2,0
-1.6159541220136648,0.18686215118917548,-2,0
-1.6321485473520019,0.15598982234988934,-2,0
-1.6476007845106309,0.12524420856851415,-2,0
-1.6575496708736024,0.09290271571279263,-2,0
-1.6702851006034116,0.06522001841651937,-2,0
-1.6870499241040267,0.03415625829329494,-2,0
-1.703365019816296,0.00677254503341207,-2,0
-1.7167606655431054,-0.020667840815948857,-2,-1
-1.7305543893459117,-0.04852057826941836,-2,-1
-1.7466094546356288,-0.07706983182433502,-2,-1
-1.7575834068343723,-0.10465820570065643,-2,-1
-1.7675454650917648,-0.13236350113810502,-2,-1
-1.7755676554939308,-0.15972035331724643,-2,-1
-1.7791278238050818,-0.18629639895229666,-2,-1
-1.7842119032661399,-0.2131721024041816,-2,-1
-1.7935318764133297,-0.24181373469942036,-2,-1
-1.8060223187980728,-0.2718886237105771,-2,-1
-1.8107915664301664,-0.3028732663101582,-2,-1
-1.8156742103490178,-0.33515403439832026,-2,-1
-1.8213185112834518,-0.36672933909932914,-2,-1
